,predicted_mean
45247,185.39596593763144
45248,184.40554412857648
45249,188.44543103242967
45250,189.62109761950555
45251,191.5113288005409
45252,190.73867294329622
45253,191.48085338108592
45254,194.4980894857552
45255,196.49184609691065
45256,196.02375193789382
45257,196.95290761647857
45258,196.83301903418695
45259,195.77384529783538
45260,194.4411628608545
45261,192.53457700653337
45262,193.2004351654918
45263,192.78572680491294
45264,191.6217899032495
45265,191.47219424876135
45266,192.91798898003861
45267,193.20020291893965
45268,195.33971602772255
45269,194.51973999144442
45270,196.26544380777145
45271,194.5331902920554
45272,194.17526545369452
45273,192.85288501338792
45274,194.88363705908867
45275,194.61745723306444
45276,196.02894326188257
45277,197.23518491410178
45278,197.6403095019052
45279,197.67513109485088
45280,197.36665794911696
45281,196.8785689823258
45282,196.71596450400682
45283,199.6411306214288
45284,198.53379757605302
45285,198.26007108454934
45286,199.4400225802838
45287,195.94392006528713
45288,197.84374015195516
45289,195.90213354024132
45290,194.8900224448292
45291,193.89339917502159
45292,195.13801503554356
45293,192.8779718462475
45294,192.1688457486102
45295,192.4796121057616
45296,194.42895706107834
45297,194.74230674582307
45298,195.90233535405818
45299,193.9698535524238
45300,192.74140913636495
45301,192.95355974043602
45302,193.8885610832311
45303,194.13178855904604
45304,193.8033179223309
45305,194.27865937975412
45306,195.01953887733865
45307,194.82226788038113
45308,194.8942143382512
45309,195.49034700118804
45310,195.15688657004839
45311,195.37354159389676
45312,194.46398268701444
45313,195.6170305354792
45314,197.34169746671455
45315,197.77453210193795
45316,196.79805316602133
45317,196.11315100213545
45318,195.5878743910353
45319,193.8741113598257
45320,194.5595023295877
45321,193.66895985979878
45322,194.50341635983693
45323,193.71356988085668
45324,193.91022171763427
45325,192.94400374835521
45326,193.76983738303872
45327,194.2826024611471
45328,196.7519000105526
45329,197.54635235402628
45330,197.89513289179158
45331,196.5612668185517
45332,197.29406039679867
45333,194.8246643622772
45334,195.91265999374713
45335,195.3680613999722
45336,195.52927062082935
45337,197.6160061015555
45338,197.7250892354122
45339,197.95846686745364
45340,198.40483224009589
45341,197.94849471600006
45342,196.46685739779508
45343,196.2278092295936
45344,197.76641380466833
45345,197.64534847318217
45346,197.70690093279467
45347,197.52523386871692
45348,197.8954908415007
45349,198.65649881448016
45350,198.48904307512032
45351,197.85249823294467
45352,199.16351856193705
45353,198.79270260295826
45354,197.82503801927146
45355,196.70452090523852
45356,197.30679336811448
45357,197.33227069902313
45358,196.8535597629322
45359,196.48894208538266
45360,197.5415422174038
45361,197.5920146008908
45362,198.01155651590182
45363,197.28702189931798
45364,197.8101225508121
45365,198.39523806323373
45366,197.1669109353336
45367,198.89250409976745
45368,196.95778130486525
45369,197.0294125871472
45370,196.60741829222505
45371,196.60140881001783
45372,196.6550142745539
45373,196.3797157170804
45374,196.71543208084745
45375,196.30623391257402
45376,197.56565168724362
45377,196.63840137058847
45378,194.314674980868
45379,193.10329427799968
45380,191.17860826086965
45381,191.5680475967432
45382,192.75334846171276
45383,194.0867152888755
45384,194.59486092999126
45385,193.43462258462569
45386,194.54866902943644
45387,194.4465368817365
45388,193.95406698582724
45389,192.3987883682795
45390,192.3297787639705
45391,192.75822458017
45392,192.12275999397966
45393,191.3577958422512
45394,189.91917648121213
45395,191.28130408920356
45396,189.80966261125937
45397,190.01999431040318
45398,187.6310148787499
45399,187.27847289104167
45400,188.46368002944092
45401,186.8727299874996
45402,185.93380060213073
45403,186.77029397761405
45404,186.44084878815738
45405,185.65467183257127
45406,185.7592373495996
45407,187.12045166772674
45408,186.68540960336938
45409,187.94721284471794
45410,186.91495623198125
45411,186.63215917528836
45412,188.3199391522805
45413,188.8631310188015
45414,188.56260994149875
45415,189.48189814445917
45416,188.17127881846676
45417,188.99681309890406
45418,189.05053149289648
45419,189.5308946350408
45420,189.4693361949663
45421,189.25047586889832
45422,188.8931492364711
45423,189.7959920786491
45424,189.78188573977428
45425,189.14471442973968
45426,189.231144297179
45427,189.28921566519486
45428,188.52192893375496
45429,187.8467875975697
45430,188.68392662684886
45431,189.66431891274289
45432,189.46599448919105
45433,188.68219125578563
45434,189.8162037094119
45435,190.53068290683555
45436,190.1799220622961
45437,189.93178733546915
45438,189.37986976789162
45439,190.05778433547738
45440,191.20689069408894
45441,190.2934900301678
45442,190.13951614453745
45443,190.65455582235145
45444,189.92936021711137
45445,189.8010341387647
45446,189.36145609914053
45447,189.9785266912005
45448,188.7256370124663
45449,189.31043712072778
45450,188.86127555656276
45451,189.83784447664505
45452,189.31594112529186
45453,188.48888165954304
45454,189.59978568228829
45455,188.99973376166758
45456,188.52158191710055
45457,186.74871124539405
45458,185.83981279944507
45459,187.37667189744798
45460,188.0142270256201
45461,187.05373777957482
45462,185.20267123242098
45463,185.99304182559726
45464,186.19952513113176
45465,184.15508505605862
45466,183.87626316537228
45467,185.67841592172545
45468,187.56352655730612
45469,185.84671814754816
45470,188.76951437162538
45471,188.4569715564999
45472,189.78994397790726
45473,189.61331782537823
45474,191.12196718002056
45475,192.31692744831417
45476,194.2535494514736
45477,196.48898018451584
45478,197.24561967170115
45479,198.12488838414342
45480,199.32271261036004
45481,197.3344649534365
45482,197.03585370795537
45483,195.86788528301474
45484,199.1887432158507
45485,200.41355927000504
45486,200.38847422772477
45487,200.6202059978079
45488,200.61619001834012
45489,201.5510157528613
45490,201.88684966777922
45491,201.6676374481584
45492,202.52221962697146
45493,202.23381830333483
45494,201.75607023477664
45495,201.86603911058054
45496,201.09194113916553
45497,201.07962742401975
45498,201.33984628546324
45499,200.67928663003318
45500,200.65563901625973
45501,201.08940476213925
45502,200.56495374928411
45503,200.8531440795242
45504,201.89199939763657
45505,201.4998842364934
45506,202.90112030540678
45507,201.6101025913231
45508,201.34780537373632
45509,201.55013520548567
45510,202.81310082127914
45511,203.41388649165145
45512,204.5316028913496
45513,204.70215078592614
45514,205.58929121013514
45515,204.57510688187833
45516,204.36689370961957
45517,204.70984340381497
45518,204.1216976631739
45519,203.80075834880708
45520,203.2155146527934
45521,201.76237544008742
45522,202.7590320342959
45523,203.66808971321612
45524,204.29251360610263
45525,203.84199454939304
45526,201.22071593722623
45527,202.17667406580344
45528,202.6954437630136
45529,204.47213954699433
45530,205.42508431276266
45531,205.35198757808215
45532,205.6151940419417
45533,204.22612759901637
45534,203.87506672614822
45535,203.40545469587485
45536,203.9827836924874
45537,203.56445408169148
45538,204.5619565131685
45539,203.74989788391582
45540,205.50618187515414
45541,205.68102813665513
45542,209.3425257237881
45543,209.27570439157947
45544,209.17242584093674
45545,207.4019770435637
45546,207.19976111230548
45547,206.54893532305312
45548,205.15553664037495
45549,205.15304551820662
45550,204.59954674234245
45551,206.89113825609573
45552,208.2576451908514
45553,207.5330726783808
45554,208.62713062529764
45555,209.5908943554105
45556,211.06342121788276
45557,211.6287836307424
45558,211.11458865249662
45559,210.60221804131442
45560,210.65694909639782
45561,210.30260350086306
45562,210.76087601650173
45563,209.6090271590356
45564,208.00187613265737
45565,208.17285963214962
45566,207.39595462143285
45567,206.13040894669717
45568,206.30702327103208
45569,206.68309325576342
45570,207.23930867137628
45571,206.042333428503
45572,206.3244898113361
45573,207.91240139984023
45574,206.5681182691435
45575,206.8264659138898
45576,206.4073248132986
45577,206.21895291921132
45578,205.87478069153536
45579,204.60639004739534
45580,205.13804111306158
45581,205.56907367864187
45582,204.23613888414116
45583,204.1288527917741
45584,205.22784427573416
45585,204.3831390063934
45586,204.85411228339248
45587,205.581871166666
45588,204.59495962397622
45589,204.31967311042433
45590,205.06343288219904
45591,204.72488477305006
45592,205.3553224579207
45593,204.833974910316
45594,204.33766201294242
45595,204.3629479114692
45596,203.961808496357
45597,202.64549738770486
45598,201.73951101832563
45599,203.7158197333618
45600,204.26081931514403
45601,203.66274340700133
45602,202.7878131776367
45603,204.34584707398884
45604,204.87581804908888
45605,203.77586315238898
45606,203.3277096016553
45607,201.73056403490637
45608,200.81374597960698
45609,202.56567419124192
45610,202.43816044112083
45611,203.1844573807176
45612,203.13934016731318
45613,202.4519505684346
45614,200.6714873624921
45615,201.78492081978013
45616,201.04331826553752
45617,200.6959801956498
45618,202.03848213564518
45619,201.5941590220789
45620,201.45726409002157
45621,200.75620931241284
45622,201.1585002841131
45623,201.38010716251497
45624,201.79786563474576
45625,200.89706888925193
45626,202.17573284269253
45627,203.24005925424353
45628,202.4836056372469
45629,203.96394615240052
45630,206.1233684462147
45631,207.07955012090727
45632,209.34811119610725
45633,207.7786267151653
45634,212.8559538165909
45635,214.6010963343963
45636,214.73460346458165
45637,213.00293919780506
45638,213.91374367276674
45639,214.51569160055192
45640,214.04854971883557
45641,215.5851913532034
45642,214.66155021954378
45643,214.49518505401232
45644,216.16196811932943
45645,217.2747998052133
45646,215.5351769244327
45647,213.09027250600823
45648,208.91896164701606
45649,212.02944976800896
45650,211.6710453388638
45651,210.29220423118656
45652,209.81000020896136
45653,212.3788219520685
45654,211.85890698919636
45655,212.4809469653894
45656,211.591390055385
45657,212.9101658957731
45658,214.8695079559313
45659,215.89764975778886
45660,213.76128368538065
45661,214.34614330638504
45662,213.20505254161722
45663,215.35851946946883
45664,213.54345976248445
45665,214.70633794899334
45666,213.90523263739968
45667,212.24283108055496
45668,213.47475336168262
45669,212.18163106349348
45670,211.62844400586678
45671,212.70589158191655
45672,213.06408470685773
45673,211.9870456769978
45674,211.43707295414552
45675,210.263124291766
45676,209.04457403986743
45677,209.64773466856585
45678,208.96690625162978
45679,208.58522456253996
45680,210.34123453333623
45681,209.99345580173514
45682,210.56591782997185
45683,211.2879713203201
45684,210.78987781645145
45685,210.31610183502704
45686,211.2474392690815
45687,210.659823352856
45688,211.31080666739086
45689,211.85911483616428
45690,213.48837527643005
45691,213.86365148356342
45692,213.33426101979455
45693,213.20615882944554
45694,213.76520638674572
45695,214.87071300662396
45696,215.58329856721298
45697,215.16085193174615
45698,214.98492555955437
45699,215.7288317233069
45700,215.98081477534248
45701,217.59247419581635
45702,217.07526208398886
45703,215.3850126800118
45704,216.9847279391341
45705,216.99253418831125
45706,216.88203894429378
45707,217.84782465727275
45708,219.61558457225604
45709,219.68279653958984
45710,219.49362283741124
45711,218.41578571891245
45712,216.5417339738509
45713,218.47338492447122
45714,218.30220781574178
45715,217.63361643441664
45716,218.9713318156288
45717,220.06577341475005
45718,221.90419485831285
45719,223.314600099594
45720,221.3970458272331
45721,222.43414140057436
45722,223.61229600236783
45723,222.56079289880094
45724,223.2764645333746
45725,221.8482577162133
45726,222.59453321827652
45727,221.31558214108392
45728,222.19405101716885
45729,222.4188422322503
45730,222.66421155330772
45731,221.4339068431747
45732,223.54656207292018
45733,223.72132454624722
45734,224.05047899411227
45735,224.16608768033961
45736,224.72735472251935
45737,226.2717710014439
45738,228.00861605644175
45739,228.70353748195748
45740,226.90059473289375
45741,228.0923497274226
45742,228.3091047072605
45743,229.43759001467004
45744,228.49178626644303
45745,227.92484635311686
45746,227.36253954202485
45747,228.9336545455106
45748,228.55309352272926
45749,228.3819806332615
45750,227.70372422285052
45751,226.56406645258116
45752,226.94299186744627
45753,227.68602024988783
45754,227.09430944781434
45755,225.30361129517917
45756,222.5888289833426
45757,227.43744859090964
45758,228.63210073878724
45759,230.0460711638399
45760,230.27082123167392
45761,226.13024271430078
45762,228.6526393405911
45763,225.10297705426774
45764,225.67734434042808
45765,221.96549209373995
45766,222.01118221346738
45767,224.68750939390878
45768,223.60751182479882
45769,223.4632665853884
45770,223.11593990479778
45771,225.72141316180392
45772,227.60716719346163
45773,228.91976643328977
45774,230.51793823591407
45775,229.73100701165734
45776,227.8345746528216
45777,228.84617321845516
45778,227.4352569877667
45779,228.77261082301067
45780,230.6439782078098
45781,235.0131277653697
45782,233.97596811682556
45783,233.77768429453954
45784,230.65788214277046
45785,226.62000573200598
45786,229.63000911961817
45787,226.37107542360033
45788,221.3822156512191
45789,221.93340875637907
45790,222.8883693864371
45791,224.27541253939464
45792,226.05521888511473
45793,226.49789243972214
45794,224.7757142646047
45795,225.25583510058507
45796,225.75976710802874
45797,224.53795315764089
45798,223.47288037299873
45799,223.1115161004053
45800,223.48879975815515
45801,223.84194436775365
45802,222.14891838939133
45803,223.13662175448755
45804,224.80398807469362
45805,224.76338189719357
45806,223.1760052921355
45807,222.91771472005652
45808,225.7970233262795
45809,227.01560699554616
45810,227.1702498822951
45811,227.9920073638796
45812,229.57335879841264
45813,227.3041308353391
45814,227.9197120920386
45815,227.2657934252346
45816,228.14111205775006
45817,226.2142073324348
45818,228.2954472481791
45819,227.72990433086997
45820,224.31244851679338
45821,227.39122316133904
45822,227.2885281327723
45823,226.79561940396337
45824,225.00683636754056
45825,226.9859383284591
45826,225.12377185190786
45827,225.0267225029634
45828,223.61968877700136
45829,222.04023330060303
45830,223.514301544295
45831,223.2056071616409
45832,225.03394609478576
45833,223.95163012665702
45834,226.27100791449766
45835,228.62537965214233
45836,229.0975671175422
45837,227.74063071640163
45838,224.902816880929
45839,229.37958424668
45840,228.49603919266002
45841,229.92416424061858
45842,226.09373205084725
45843,228.67585407445475
45844,228.21708755298755
45845,228.99717383323966
45846,231.58865650448257
45847,230.0468932058863
45848,229.3838806709485
45849,228.6566300509085
45850,231.09148710103534
45851,233.56233438340576
45852,235.0455629168078
45853,234.56032313247565
45854,234.2400907915587
45855,234.07845486550485
45856,235.19516448468715
45857,236.3752974236959
45858,238.68675977379618
45859,239.35735261079452
45860,238.3157541543522
45861,239.59290809841067
45862,241.54543846925424
45863,241.69921862025313
45864,241.8283278983262
45865,239.30100474498067
45866,237.95792928543935
45867,238.22913735484607
45868,234.90990139973363
45869,233.2610894663639
45870,233.0940177344752
45871,233.67125935567327
45872,234.79225435188872
45873,232.84436376652508
45874,232.56570083398705
45875,231.52145448456653
45876,231.95043088028115
45877,230.70553272173368
45878,229.8242762424392
45879,230.6412346047242
45880,231.14708034740636
45881,230.72560003264533
45882,228.35922301047634
45883,228.30073259083565
45884,228.1685963337315
45885,228.16543091481017
45886,228.7772179249959
45887,229.94898298144452
45888,231.1097440825366
45889,230.16877310542185
45890,231.10392945357796
45891,229.98496057515268
45892,230.70281741578904
45893,228.5110254745987
45894,231.05488359213595
45895,230.87806872061006
45896,233.18541259656027
45897,233.52468514287162
45898,234.66826714177526
45899,234.22219165734845
45900,232.62225858160588
45901,233.6127335678198
45902,231.9380639808425
45903,232.49538775057908
45904,231.1341199757256
45905,230.14320510502057
45906,231.1202486659068
45907,231.99017784024556
45908,232.20610753232094
45909,231.51943034315957
45910,232.61519086539369
45911,234.3499783197176
45912,237.1633902616834
45913,234.96877244945236
45914,234.79330435460906
45915,236.20790940186328
45916,236.94054301362146
45917,237.85938685152317
45918,236.68222862430588
45919,237.49473480971992
45920,236.0377639028995
45921,237.00759543230276
45922,237.03199612824565
45923,235.2872795838448
45924,237.07638956504923
45925,237.79082780351453
45926,238.30467854160818
45927,235.88592556340106
45928,236.15977901907723
45929,235.6891284913302
45930,233.73000788400208
45931,230.70072902213
45932,227.5198532610047
45933,229.2806464645555
45934,226.68179476232473
45935,224.46027479961936
45936,222.34905954013828
45937,224.547206969646
45938,222.92282663748435
45939,219.68009434812768
45940,220.03655315797462
45941,221.1723039603896
45942,219.6797080096386
45943,218.70568790722731
45944,219.08074825075676
45945,219.2789217954464
45946,216.4799409018405
45947,218.12453769665217
45948,216.53119483657764
45949,214.39544319556245
45950,213.512902516745
45951,212.8640840501861
45952,210.16732381436827
45953,212.17065197483993
45954,211.79565609206526
45955,216.12386751092293
45956,215.59663324394046
45957,217.32579534049188
45958,218.35475533039772
45959,214.82005335620985
45960,214.82317825295766
45961,213.27340298047102
45962,213.5509160448982
45963,210.7536994626042
45964,212.33166607919605
45965,213.10943941220586
45966,212.98109588080462
45967,211.69629091075217
45968,211.00606557421096
45969,209.04100855907828
45970,204.46240134566932
45971,203.37610996840095
45972,201.5453465260661
45973,204.0066198146861
45974,204.4927484464116
45975,204.08283776949267
45976,203.74091307723032
45977,202.32103692973584
45978,203.5273130003577
45979,205.5032062400349
45980,202.65510971370065
45981,201.09829736991702
45982,201.1080166131279
45983,196.2840876937381
45984,201.08918026702915
45985,199.8533729392719
45986,197.3859281583014
45987,193.19484058813626
45988,188.331043236993
45989,179.8028838199954
45990,182.14470272685256
45991,193.27909047495575
45992,190.19032752047056
45993,192.65351500742878
45994,191.82078284942344
45995,190.4260771323007
45996,185.70854181342764
45997,192.1050286005617
45998,190.27351182666877
45999,192.92499198245818
46000,194.23366298636773
46001,196.40196290446985
46002,194.01335774044466
46003,191.8258543322443
46004,191.8082706156417
46005,191.62720157583135
46006,193.17565516162082
46007,193.17133816836383
46008,193.99155188357452
46009,191.6975803985947
46010,191.42702380308754
46011,193.67279965008754
46012,191.79630229570526
46013,190.061251727298
46014,186.4995722895212
46015,188.31030682142634
46016,190.22814958292957
46017,190.74349042427454
46018,191.82553740746374
46019,190.23237828430712
46020,191.31777404212144
46021,190.83695040086604
46022,192.6058028605723
46023,193.5601441084652
46024,194.71223815347426
46025,196.67463126279273
46026,198.64531219749804
46027,202.71120005251436
46028,205.81439992100138
46029,204.2818940884468
46030,205.11561217342216
46031,204.935937109812
46032,201.832846514174
46033,202.90091269691084
46034,199.87624609561192
46035,198.79301919846344
46036,200.6594849215812
46037,202.3089938692453
46038,202.9495450144602
46039,203.01898785822183
46040,205.44711793226793
46041,205.29495238644813
46042,205.5349715923447
46043,205.95736957844883
46044,205.91291450279653
46045,205.95246949000884
46046,208.13695488843553
46047,207.0888326672337
46048,207.00078716263664
46049,210.01893773621953
46050,207.2357840182928
46051,206.92586305161862
46052,202.46537500949995
46053,203.09620047778824
46054,201.35766461371514
46055,201.2540458366223
46056,202.80719844211902
46057,203.51043939483097
46058,205.36595880937242
46059,203.47374265654494
46060,203.937071610151
46061,201.48954583493585
46062,200.4250219309331
46063,200.72691588726303
46064,201.02528877188666
46065,200.93982402403677
46066,195.02650619531724
46067,197.3148559983093
46068,196.6064165727998
46069,194.72210665048152
46070,196.95884699267202
46071,195.80614136314742
46072,194.74457154334496
46073,196.0105630331023
46074,194.03389989439546
46075,193.81362976427684
46076,193.76077959704043
46077,194.89600302838596
46078,195.08901496623096
46079,196.4590935133321
46080,195.90466593096252
46081,195.0240045291387
46082,196.84738916556975
46083,195.75900692611216
46084,194.42829064757134
46085,196.8778043159158
46086,197.59633838088516
46087,199.4832107953012
46088,199.95146862444903
46089,200.44705187610077
46090,201.68946705490066
46091,202.01282349631296
46092,202.16807981201578
46093,202.41712488997533
46094,201.10004620552408
46095,200.4999368706623
46096,198.96279483630644
46097,199.5826740774625
46098,200.76295179997484
46099,201.06790983149202
46100,198.34286916408408
46101,198.38733757504434
46102,199.10557044691373
46103,196.82883961093808
46104,198.0453150234507
46105,198.88498238435506
46106,199.6244684150216
46107,198.2408693717866
46108,198.54718620552856
46109,198.18617694075292
46110,197.54144851868742
46111,196.12586198034467
46112,197.0926049220429
46113,196.9807901603449
46114,197.75344904312283
46115,197.2205954589302
46116,196.460515938527
46117,194.76339714810445
46118,195.47588699822268
46119,194.85596015085275
46120,191.64959792763295
46121,192.69944566612
46122,191.94582689895688
46123,190.6467564747327
46124,186.38968449506
46125,186.24855994412462
46126,183.7363000020361
46127,185.54865555795325
46128,188.90780006622433
46129,187.10571767802406
46130,187.0881640773469
46131,187.67461107478942
46132,186.52724656897544
46133,188.53981102652813
46134,189.77059911735626
46135,190.14318142830948
46136,188.72761704416385
46137,188.30071096623627
46138,189.94023462189122
46139,190.26962926783125
46140,186.9657115397169
46141,187.9810631139688
46142,188.40391839880638
46143,190.15180505629067
46144,192.42607654902767
46145,187.25143604002054
46146,190.9274622608601
46147,190.3464526927069
46148,188.72925405717325
46149,189.65548919292578
46150,190.40457862854046
46151,190.43935926488064
46152,187.65570859656984
46153,190.06031950089587
46154,188.3062573567948
46155,190.38704548714477
46156,196.56342674727654
46157,194.37451243368562
46158,194.86191359846407
46159,196.31919325830106
46160,192.10786416412995
46161,189.51533716601256
46162,188.5012161246045
46163,189.80770734157974
46164,192.04141364934623
46165,190.04643678940215
46166,189.95100394520315
46167,192.06209511205222
46168,193.3528742140209
46169,192.54191727074053
46170,194.13169972637382
46171,192.17462032767088
46172,191.17298021782062
46173,193.36135661811778
46174,193.42819641475486
46175,193.2895118444207
46176,194.56673754252014
46177,195.17112936045353
46178,195.0578400324397
46179,194.58140945821293
46180,193.62374495408676
46181,193.5916035219569
46182,192.17067533824945
46183,190.62455534002126
46184,190.40193695746368
46185,192.24169970337482
46186,190.25947857903793
46187,187.7107636637201
46188,187.31500904619963
46189,183.8333260146622
46190,183.89982356298836
46191,185.0639989189336
46192,184.86313715708684
46193,183.63486897424784
46194,184.64599862349144
46195,183.90946602799423
46196,180.93549347400506
46197,181.578211735705
46198,179.3168212681836
46199,178.793435428991
46200,180.60462252963202
46201,178.86773834390857
46202,178.9769355473005
46203,179.46960601272642
46204,176.89832914149684
46205,180.0632436720987
46206,182.39859237667397
46207,182.01824708153535
46208,180.81529843103723
46209,183.14799050180548
46210,183.6982232279052
46211,182.22766476540238
46212,182.8813275955244
46213,181.68300754547846
46214,181.75789467624685
46215,181.71732743560028
46216,182.42494757067226
46217,182.84604692133917
46218,181.3552339536719
46219,180.2227547588392
46220,181.38668819006284
46221,183.68772489301392
46222,184.42039916692468
46223,188.18579773847912
46224,188.0665761590002
46225,189.66765484087284
46226,189.1452974595742
46227,188.24326693849258
46228,190.8961049922062
46229,190.39662303934395
46230,188.67382473965847
46231,188.1214581679262
46232,186.8560035482057
46233,188.0311399102816
46234,188.96357085579442
46235,189.67863028281576
46236,188.8328519171824
46237,189.07733758186805
46238,187.9337798170677
46239,187.58854383522677
46240,189.4767299618286
46241,189.93098940527221
46242,191.15400651373247
46243,188.1763336982484
46244,188.39180663491538
46245,189.65971138592136
46246,190.77173648249752
46247,192.4922626341115
46248,194.67809754888975
46249,196.0964579332846
46250,196.7498909037008
46251,196.31227279382426
46252,195.7098730110015
46253,194.1082471146971
46254,194.05788710781394
46255,193.58014222974722
46256,194.60553639133306
46257,194.82248896824237
46258,195.16640938154657
46259,196.65805090680698
46260,196.61344567967018
46261,195.44821174221198
46262,194.70057644717053
46263,194.85151630499303
46264,195.02388303283138
46265,195.3922338984996
46266,193.7132668188891
46267,193.91749673528537
46268,194.69839271539652
46269,194.9416572961991
46270,193.99144946408407
46271,195.32743859829847
46272,196.42053438159917
46273,196.63548562325406
46274,195.44065683498437
46275,196.20803761440538
46276,197.26214100353846
46277,197.0298437760167
46278,196.90051125505784
46279,196.98255993457025
46280,197.84136477903124
46281,198.12193488200242
46282,199.53904553931895
46283,199.77816269413762
46284,200.13185175390987
46285,199.7075201628788
46286,198.6849109188866
46287,199.3444881287484
46288,200.86349454268154
46289,202.09036717771392
46290,203.3417668243599
46291,203.36344847551663
46292,202.87516693846493
46293,202.5256217057952
46294,202.9390611995558
46295,202.04240858489885
46296,201.0315408043529
46297,201.04405299220915
46298,202.34060797689432
46299,202.1117522792141
46300,201.7735745421919
46301,201.49108198298615
46302,202.03271806255896
46303,203.10301635853097
46304,201.96481851709999
46305,198.85495896878484
46306,198.78548936010733
46307,199.3615067880536
46308,200.1587454170742
46309,197.6989318667732
46310,198.9153869478987
46311,198.2006231501278
46312,199.7461188826577
46313,198.84570708726315
46314,200.73672218280467
46315,199.43475482850232
46316,197.937615197889
46317,197.421969736428
46318,199.39242911227183
46319,198.13337193036259
46320,197.88537679554344
46321,196.1893905720232
46322,195.29005751140633
46323,196.95315892343402
46324,196.5325428140503
46325,194.74974528371862
46326,195.4144644551648
46327,196.72815514778304
46328,196.21589842624357
46329,194.84480301275704
46330,194.75724151174322
46331,195.1571012018345
46332,194.89105782195713
46333,195.5567916649149
46334,194.47915607428376
46335,194.3270371836785
46336,194.10737958552318
46337,192.9161369612221
46338,193.08838526218713
46339,192.62334937694754
46340,193.46875741367845
46341,193.78745858248365
46342,193.11771003455647
46343,191.76344176426858
46344,191.1105009017494
46345,190.46571943865436
46346,190.0043747296015
46347,189.4850357941552
46348,188.87811531190079
46349,188.73684075636342
46350,190.74508703709466
46351,190.19464608462573
46352,189.52331355137986
46353,189.71251058750528
46354,191.10876024986047
46355,191.93174589304493
46356,192.52531887250896
46357,190.8566909498025
46358,190.87467956103944
46359,190.88339634746387
46360,191.6501733917538
46361,191.4019832768152
46362,190.74315647516565
46363,188.46695763149177
46364,190.03359123986064
46365,188.9716835418456
46366,188.5544962584572
46367,186.70857004301433
46368,188.5058067985104
46369,187.58913726968987
46370,187.89142821495065
46371,188.06161055111266
46372,188.3116772743405
46373,189.21484450826944
46374,188.85124762724496
46375,187.89141498250447
46376,189.63544573411812
46377,190.34258068384574
46378,190.19762242042884
46379,189.76761147701473
46380,188.89601602995253
46381,188.47477027000457
46382,189.09111048343112
46383,189.60579880004192
46384,190.5707559141297
46385,189.3261901781468
46386,189.2762834799699
46387,189.63439023822195
46388,189.98540293936725
46389,189.44460746387196
46390,188.88014949430732
46391,187.92366253731572
46392,189.41019787412887
46393,188.41173619180717
46394,185.375869083271
46395,185.2457045240562
46396,186.0234877382255
46397,185.60590284513611
46398,185.32379704902104
46399,186.31483286267476
46400,185.6726044542127
46401,185.589935082639
46402,186.85825228727214
46403,188.19404614125364
46404,188.13840458567492
46405,187.56469863817804
46406,188.2481604319257
46407,187.53629314670644
46408,188.53779789412314
46409,191.9549261668538
46410,191.55505876586216
46411,194.02201524228823
46412,194.78108954258548
46413,194.45007332849187
46414,192.31317314835937
46415,192.47986725456101
46416,193.15247489036926
46417,191.4875774065325
46418,190.94720259653383
46419,191.40536143682579
46420,192.52896014869356
46421,192.61135066180265
46422,192.2560350470814
46423,193.17016081355163
46424,193.14762447612236
46425,193.80349999022008
46426,193.4618334111092
46427,193.85447377479528
46428,193.8892775188563
46429,193.80644146330263
46430,193.1196906822644
46431,193.03015215854015
46432,193.37769123979848
46433,193.4268084986532
46434,193.22352780890472
46435,193.10620217527168
46436,192.66768900618
46437,191.38143103985814
46438,191.85588440003954
46439,191.58790537454664
46440,191.33891115702966
46441,191.97376899105066
46442,192.7307488162859
46443,193.00704705542717
46444,193.47846300396998
46445,193.49516121336416
46446,193.83098142528067
46447,194.56604170364352
46448,196.50906626898185
46449,194.7512767564359
46450,195.67837005805816
46451,193.96800552585137
46452,193.04113634472463
46453,193.76073584683496
46454,193.9235594767582
46455,192.56269461780423
46456,193.06821860207324
46457,190.90748531243312
46458,190.67670993041867
46459,191.05064516430718
46460,190.36166404019266
46461,189.83541119716418
46462,189.13346083166516
46463,189.29437999872255
46464,190.25614205460568
46465,190.91544794616163
46466,190.76324637902883
46467,191.4156791303468
46468,191.07132850624043
46469,191.00526683940586
46470,190.69545984887358
46471,190.46112728321071
46472,191.2844911540596
46473,190.26785693021327
46474,189.99193190686304
46475,190.50203158775892
46476,189.4912468900313
46477,189.28037665035797
46478,191.05157771214934
46479,190.8344272044069
46480,189.74008630842056
46481,189.91056437461515
46482,188.90761431272492
46483,188.91878801776696
46484,188.2809954559131
46485,187.5433616559864
46486,188.03681973736846
46487,187.63262324232312
46488,187.38258929874476
46489,187.00626659189993
46490,187.76579967527283
46491,188.4154659248829
46492,188.1758245345195
46493,187.71045310806605
46494,188.0579258659173
46495,187.6406668253717
46496,187.9589471970725
46497,187.46374230965938
46498,188.23795440129814
46499,188.34750804354124
46500,187.68966749604
46501,188.1344643442082
46502,188.94207021054345
46503,188.9288281749242
46504,188.91409681573307
46505,187.3243588515655
46506,185.87898564558307
46507,184.66885876127182
46508,186.23286959270442
46509,184.0128207413743
46510,183.68371857811437
46511,184.92075275775233
46512,184.63447445480543
46513,185.0177175639442
46514,184.56915533706402
46515,183.83633467345805
46516,184.36269045679367
46517,183.90331720562435
46518,183.38331145218274
46519,182.30734270823362
46520,182.38217432932333
46521,181.43054862384426
